,id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Binary,Protocol,Service,Application,Webpage,Action,Activity
863,863,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,55097,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712650346089,1712650346110,21,2,214,1712650346089,1712650346089,0,1,93,1712650346110,1712650346110,0,1,121,93,107.0,19.79898987322333,121,93,93.0,0.0,93,121,121.0,0.0,121,21,21.0,0.0,21,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Facebook,Network,0,6,z-p3.c10r.facebook.com,,,,,Normal,UDP,domain,DNS.Facebook,z-p3.c10r.facebook.com,Click on Firefox url bar,Network
864,864,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,43974,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712651373486,1712651373513,27,2,293,1712651373486,1712651373486,0,1,92,1712651373513,1712651373513,0,1,201,92,146.5,77.07463914933368,201,92,92.0,0.0,92,201,201.0,0.0,201,27,27.0,0.0,27,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Microsoft,Network,0,6,support.microsoft.com,,,,,Normal,UDP,domain,DNS.Microsoft,support.microsoft.com,"Click on ""Google Meet"" Thunderbird mail link",Network
865,865,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,54090,151.101.2.133,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712651307943,1712651359256,51313,30,8885,1712651307943,1712651359256,51313,15,2300,1712651307968,1712651359256,51288,15,6585,54,296.1666666666667,536.3832960019216,2360,60,153.33333333333331,177.50439297045446,580,54,439.0,721.6228734100462,2360,0,1769.4137931034484,9446.89419679914,50888,0,3665.2142857142862,13591.717399711722,50888,0,3663.428571428571,13593.95115887541,50894,2,0,0,0,28,14,1,1,1,0,0,0,13,7,1,1,1,0,0,0,15,7,0,0,TLS,Web,0,6,li.protechts.net,579ccef312d18482fc42e2b822ca2430,a885fb01204bc11cc58efc02fe640899,,,Normal,TCP,https,TLS,li.protechts.net,"Move to ""Google Meet"" tab",Web
866,866,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,40132,163.70.128.128,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712650346113,1712650517012,170899,36,6568,1712650346113,1712650517012,170899,18,1969,1712650346127,1712650517012,170885,18,4599,54,182.44444444444449,383.0374427385429,1919,60,109.38888888888889,121.72444236586604,571,54,255.5,525.3064371785067,1919,0,4882.828571428572,16178.414912697564,58626,0,10052.882352941177,22382.52943112762,58626,0,10052.058823529413,22390.573735030182,58626,2,0,0,0,34,16,1,2,1,0,0,0,16,8,1,1,1,0,0,0,18,8,0,1,TLS.Facebook,SocialNetwork,0,6,web-chat-e2ee.facebook.com,579ccef312d18482fc42e2b822ca2430,f4febc55ea12b31ae17cfb7e614afda8,,,Normal,TCP,https,TLS.Facebook,web-chat-e2ee.facebook.com,Click on Firefox url bar,SocialNetwork
867,867,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,34183,142.250.82.249,00:0c:29:6d:3c:ad,00:0c:29,3478,6,4,0,0,1712651374189,1712651409836,35647,10,740,1712651374189,1712651409836,35647,10,740,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1023,3960.777777777778,5158.003072357019,16124,1023,3960.777777777778,5158.003072357019,16124,0,0.0,0.0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,Normal,TCP,,Unknown,,"Click on ""Google Meet"" Thunderbird mail link",Unspecified
868,868,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,34564,2.16.11.51,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712651308487,1712651359301,50814,46,84976,1712651308487,1712651359301,50814,23,2544,1712651308506,1712651359300,50794,23,82432,54,1847.3043478260872,3988.093278021829,15279,60,110.6086956521739,124.76222444402528,571,54,3583.999999999999,5119.642982936141,15279,0,1129.2,7520.946895776548,50460,0,2309.7272727272725,10754.529292490224,50460,0,2308.818181818181,10754.732095294536,50460,2,0,0,0,44,22,1,1,1,0,0,0,21,7,1,1,1,0,0,0,23,15,0,0,TLS,Web,0,6,client.protechts.net,579ccef312d18482fc42e2b822ca2430,15af977ce25de452b96affa2addb1036,,,Normal,TCP,https,TLS,client.protechts.net,"Move to ""Google Meet"" tab",Web
869,869,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,35930,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712650346594,1712650346615,21,2,188,1712650346594,1712650346594,0,1,86,1712650346615,1712650346615,0,1,102,86,94.0,11.31370849898476,102,86,86.0,0.0,86,102,102.0,0.0,102,21,21.0,0.0,21,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,www.gstatic.com,,,,,Normal,UDP,domain,DNS.Google,www.gstatic.com,Click on Firefox url bar,Network
870,870,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,41557,142.250.82.249,00:0c:29:6d:3c:ad,00:0c:29,3478,6,4,0,0,1712651374189,1712651409836,35647,10,740,1712651374189,1712651409836,35647,10,740,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1023,3960.777777777778,5158.003072357019,16124,1023,3960.777777777778,5158.003072357019,16124,0,0.0,0.0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,Normal,TCP,,Unknown,,"Click on ""Google Meet"" Thunderbird mail link",Unspecified
871,871,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58262,152.199.21.118,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712651309229,1712651309257,28,3,192,1712651309229,1712651309257,28,2,134,1712651309255,1712651309255,0,1,58,58,64.0,8.717797887081348,74,60,67.0,9.899494936611664,74,58,58.0,0.0,58,2,14.0,16.97056274847714,26,28,28.0,0.0,28,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,,Normal,TCP,https,TLS,,"Move to ""Google Meet"" tab",Web
872,872,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58154,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712650347171,1712650347191,20,2,184,1712650347171,1712650347171,0,1,84,1712650347191,1712650347191,0,1,100,84,92.0,11.31370849898476,100,84,84.0,0.0,84,100,100.0,0.0,100,20,20.0,0.0,20,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,id.google.com,,,,,Normal,UDP,domain,DNS.Google,id.google.com,"Search ""start wars"" on Google",Network
873,873,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,43639,142.250.82.251,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712651374199,1712651413643,39444,24,7603,1712651374199,1712651413643,39444,12,1565,1712651374216,1712651413643,39427,12,6038,54,316.79166666666663,713.8778959754384,3328,60,130.41666666666666,148.6175435216995,571,54,503.16666666666674,983.7166843921656,3328,0,1714.9565217391305,8174.298615885041,39213,0,3585.818181818181,11816.21454458391,39213,0,3584.2727272727275,11832.970050590926,39262,2,0,0,0,23,10,0,2,1,0,0,0,11,5,0,1,1,0,0,0,12,5,0,1,TLS.Google,Cloud,0,6,meet.turns.goog,9f7f6e9be3564f60b4ec89f732938b43,eb1d94daa7e0344597e756a1fb6e7054,,,Normal,TCP,https,TLS.Google,meet.turns.goog,"Click on ""Google Meet"" Thunderbird mail link",Cloud
874,874,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58280,152.199.21.118,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712651309354,1712651359249,49895,674,1175392,1712651309354,1712651359249,49895,189,21501,1712651309378,1712651359249,49871,485,1153891,54,1743.9050445103865,3343.129912754737,23362,60,113.76190476190472,80.56695001457149,571,54,2379.1567010309286,3754.5054417003694,23362,0,74.13818722139676,1163.5410943311388,29172,0,265.3989361702129,2194.119906979122,29172,0,103.03925619834708,1371.7894482686568,29175,2,0,0,0,671,226,2,2,1,0,0,0,186,77,2,1,1,0,0,0,485,149,0,1,TLS.LinkedIn,SocialNetwork,0,6,static.licdn.com,579ccef312d18482fc42e2b822ca2430,15af977ce25de452b96affa2addb1036,,,Normal,TCP,https,TLS.LinkedIn,static.licdn.com,"Move to ""Google Meet"" tab",SocialNetwork
875,875,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,37202,172.217.20.163,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712650348557,1712650348573,16,3,192,1712650348557,1712650348573,16,2,134,1712650348572,1712650348572,0,1,58,58,64.0,8.717797887081348,74,60,67.0,9.899494936611664,74,58,58.0,0.0,58,1,8.0,9.899494936611664,15,16,16.0,0.0,16,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,,Normal,TCP,https,TLS,,"Search ""start wars"" on Google",Web
876,876,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,42845,142.250.82.249,00:0c:29:6d:3c:ad,00:0c:29,3478,17,4,0,0,1712651374258,1712651380608,6350,14,1036,1712651374258,1712651380608,6350,14,1036,0,0,0,0,0,62,74.0,12.4529885199065,86,62,74.0,12.4529885199065,86,0,0.0,0.0,0,0,488.46153846153845,937.6295124216722,3219,0,488.46153846153845,937.6295124216722,3219,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STUN.GoogleHangoutDuo,VoIP,0,6,,,,,,Normal,UDP,,STUN.GoogleHangoutDuo,,"Click on ""Google Meet"" Thunderbird mail link",VoIP
877,877,0,172.16.68.1,00:50:56:c0:00:01,00:50:56,45008,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,3702,17,4,0,0,1712651310174,1712651310174,0,1,689,1712651310174,1712651310174,0,1,689,0,0,0,0,0,689,689.0,0.0,689,689,689.0,0.0,689,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSD,Network,0,6,,,,,,Normal,UDP,,WSD,,"Move to ""Google Meet"" tab",Network
878,878,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58348,142.250.201.163,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712650348564,1712650348580,16,3,192,1712650348564,1712650348580,16,2,134,1712650348580,1712650348580,0,1,58,58,64.0,8.717797887081348,74,60,67.0,9.899494936611664,74,58,58.0,0.0,58,0,8.0,11.31370849898476,16,16,16.0,0.0,16,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,,Normal,TCP,https,TLS,,"Search ""start wars"" on Google",Web
879,879,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,37198,172.217.20.195,00:0c:29:6d:3c:ad,00:0c:29,80,6,4,0,0,1712651374261,1712651379605,5344,7,420,1712651374261,1712651379605,5344,4,254,1712651374277,1712651379605,5328,3,166,54,60.0,6.733003292241386,74,60,63.5,7.000000000000001,74,54,55.333333333333336,2.309401076758504,58,0,890.6666666666666,2164.053572965944,5308,16,1781.3333333333337,3054.183578852675,5308,15,2664.0,3746.251726726329,5313,2,0,0,0,6,1,0,2,1,0,0,0,3,0,0,1,1,0,0,0,3,1,0,1,HTTP,Web,1,1,,,,,,Normal,TCP,http,HTTP,,"Click on ""Google Meet"" Thunderbird mail link",Web
880,880,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,35380,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712651314559,1712651314578,19,2,264,1712651314559,1712651314559,0,1,101,1712651314578,1712651314578,0,1,163,101,132.0,43.840620433565945,163,101,101.0,0.0,101,163,163.0,0.0,163,19,19.0,0.0,19,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,inbound-weighted.protechts.net,,,,,Normal,UDP,domain,DNS,inbound-weighted.protechts.net,"Move to ""Linkedin"" tab",Network
881,881,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,58366,142.250.201.163,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712650348578,1712650348598,20,3,192,1712650348578,1712650348598,20,2,134,1712650348597,1712650348597,0,1,58,58,64.0,8.717797887081348,74,60,67.0,9.899494936611664,74,58,58.0,0.0,58,1,10.0,12.727922061357855,19,20,20.0,0.0,20,0,0.0,0.0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,TLS,Web,1,1,,,,,,Normal,TCP,https,TLS,,"Search ""start wars"" on Google",Web
882,882,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,52249,10.6.192.36,00:0c:29:6d:3c:ad,00:0c:29,60897,17,4,0,0,1712651374382,1712651380719,6337,7,1134,1712651374382,1712651380719,6337,7,1134,0,0,0,0,0,162,162.0,0.0,162,162,162.0,0.0,162,0,0.0,0.0,0,122,1056.1666666666663,1183.6322767932052,3200,122,1056.1666666666663,1183.6322767932052,3200,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STUN,Network,0,6,,,,,,Normal,UDP,,STUN,,"Click on ""Google Meet"" Thunderbird mail link",Network
883,883,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,56929,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712651316604,1712651316621,17,2,264,1712651316604,1712651316604,0,1,101,1712651316621,1712651316621,0,1,163,101,132.0,43.840620433565945,163,101,101.0,0.0,101,163,163.0,0.0,163,17,17.0,0.0,17,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,inbound-weighted.protechts.net,,,,,Normal,UDP,domain,DNS,inbound-weighted.protechts.net,"Move to ""Linkedin"" tab",Network
884,884,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,37718,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712650348631,1712650348651,20,2,356,1712650348631,1712650348631,0,1,82,1712650348651,1712650348651,0,1,274,82,178.0,135.7645019878171,274,82,82.0,0.0,82,274,274.0,0.0,274,20,20.0,0.0,20,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,i.ytimg.com,,,,,Normal,UDP,domain,DNS.YouTube,i.ytimg.com,"Search ""start wars"" on Google",Network
885,885,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,60309,142.250.82.70,00:0c:29:6d:3c:ad,00:0c:29,19305,6,4,0,0,1712651374418,1712651410092,35674,10,740,1712651374418,1712651410092,35674,10,740,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1018,3963.777777777778,5158.862999193179,16126,1018,3963.777777777778,5158.862999193179,16126,0,0.0,0.0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,Normal,TCP,,Unknown,,"Click on ""Google Meet"" Thunderbird mail link",Unspecified
886,886,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,36031,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712651318659,1712651318686,27,2,253,1712651318659,1712651318659,0,1,88,1712651318686,1712651318686,0,1,165,88,126.5,54.44722215136416,165,88,88.0,0.0,88,165,165.0,0.0,165,27,27.0,0.0,27,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,radar.cedexis.com,,,,,Normal,UDP,domain,DNS,radar.cedexis.com,"Move to ""Linkedin"" tab",Network
887,887,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,48005,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712650348654,1712650348674,20,2,276,1712650348654,1712650348654,0,1,82,1712650348674,1712650348674,0,1,194,82,138.0,79.19595949289332,194,82,82.0,0.0,82,194,194.0,0.0,194,20,20.0,0.0,20,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.YouTube,Network,0,6,i.ytimg.com,,,,,Normal,UDP,domain,DNS.YouTube,i.ytimg.com,"Search ""start wars"" on Google",Network
888,888,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,37369,142.250.82.251,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712651417059,1712651447655,30596,19,2959,1712651417059,1712651447655,30596,10,1554,1712651417086,1712651447655,30569,9,1405,54,155.73684210526315,192.74561303705264,680,60,155.40000000000003,192.85239030005425,680,54,156.11111111111114,204.3235451706707,668,0,1699.7777777777778,7151.934025188823,30357,0,3399.555555555556,10109.085543597788,30357,5,3821.125,10744.76977666676,30413,2,0,0,0,17,8,1,1,1,0,0,0,9,5,0,1,1,0,0,0,8,3,1,0,TLS.Google,Cloud,0,6,meet.turns.goog,7bb195954e35d7947778b070c5b99262,2b0648ab686ee45e0e7c35fcfb0eea7e,,,Normal,TCP,https,TLS.Google,meet.turns.goog,"Close ""Google Meet"" tab",Cloud
889,889,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,51940,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712651319061,1712651319088,27,2,313,1712651319061,1712651319061,0,1,127,1712651319088,1712651319088,0,1,186,127,156.5,41.71930009000631,186,127,127.0,0.0,127,186,186.0,0.0,186,27,27.0,0.0,27,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,i2-zndsumjzafkphehdbtjqfhwfzgxlcu.init.cedexis-radar.net,,,,,Normal,UDP,domain,DNS,i2-zndsumjzafkphehdbtjqfhwfzgxlcu.init.cedexis-radar.net,"Move to ""Linkedin"" tab",Network
890,890,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,34706,216.58.213.86,00:0c:29:6d:3c:ad,00:0c:29,443,17,4,0,0,1712650348684,1712650367588,18904,13,18187,1712650348684,1712650367588,18904,13,18187,0,0,0,0,0,1399,1399.0,0.0,1399,1399,1399.0,0.0,1399,0,0.0,0.0,0,0,1575.3333333333337,2909.23143031824,9601,0,1575.3333333333337,2909.23143031824,9601,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QUIC.YouTube,Media,0,6,i.ytimg.com,b719940c5ab9a3373cb4475d8143ff88,,,,Normal,UDP,https,QUIC.YouTube,i.ytimg.com,"Search ""start wars"" on Google",Media
891,891,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,37392,142.250.82.220,00:0c:29:6d:3c:ad,00:0c:29,3478,17,4,0,0,1712651417074,1712651423392,6318,7,1134,1712651417074,1712651423392,6318,7,1134,0,0,0,0,0,162,162.0,0.0,162,162,162.0,0.0,162,0,0.0,0.0,0,102,1053.0,1189.1553304762167,3208,102,1053.0,1189.1553304762167,3208,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STUN.GoogleHangoutDuo,VoIP,0,6,,,,,,Normal,UDP,,STUN.GoogleHangoutDuo,,"Close ""Google Meet"" tab",VoIP
892,892,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,42408,185.40.232.170,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712651319093,1712651320231,1138,19,7592,1712651319093,1712651320231,1138,9,1681,1712651319115,1712651320231,1116,10,5911,54,399.5789473684212,921.5476906806454,4035,60,186.77777777777777,210.2170174948842,571,54,591.1,1254.2643217794605,4035,0,63.22222222222222,224.1560789102502,960,0,142.25,331.09677048949214,960,0,124.0,329.45409391901626,1002,2,0,0,0,18,8,0,2,1,0,0,0,8,4,0,1,1,0,0,0,10,4,0,1,TLS,Web,0,6,i2-zndsumjzafkphehdbtjqfhwfzgxlcu.init.cedexis-radar.net,579ccef312d18482fc42e2b822ca2430,366ab0bd82a7a533e6d0310669ad5924,,,Normal,TCP,https,TLS,i2-zndsumjzafkphehdbtjqfhwfzgxlcu.init.cedexis-radar.net,"Move to ""Linkedin"" tab",Web
893,893,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,34109,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712650348845,1712650348865,20,2,219,1712650348845,1712650348845,0,1,84,1712650348865,1712650348865,0,1,135,84,109.5,36.06244584051392,135,84,84.0,0.0,84,135,135.0,0.0,135,20,20.0,0.0,20,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.Google,Network,0,6,ocsp.pki.goog,,,,,Normal,UDP,domain,DNS.Google,ocsp.pki.goog,"Click on ""Images"" button",Network
894,894,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,55910,142.250.82.249,00:0c:29:6d:3c:ad,00:0c:29,3478,17,4,0,0,1712651417136,1712651423865,6729,14,1036,1712651417136,1712651423865,6729,14,1036,0,0,0,0,0,62,74.0,12.4529885199065,86,62,74.0,12.4529885199065,86,0,0.0,0.0,0,0,517.6153846153846,942.42166239088,3199,0,517.6153846153846,942.42166239088,3199,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STUN.GoogleHangoutDuo,VoIP,0,6,,,,,,Normal,UDP,,STUN.GoogleHangoutDuo,,"Close ""Google Meet"" tab",VoIP
895,895,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,48346,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712651319330,1712651319355,25,2,200,1712651319330,1712651319330,0,1,86,1712651319355,1712651319355,0,1,114,86,100.0,19.79898987322333,114,86,86.0,0.0,86,114,114.0,0.0,114,25,25.0,0.0,25,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,rpt.cedexis.com,,,,,Normal,UDP,domain,DNS,rpt.cedexis.com,"Move to ""Linkedin"" tab",Network
896,896,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,41424,172.217.20.195,00:0c:29:6d:3c:ad,00:0c:29,80,6,4,0,0,1712650348866,1712650463979,115113,34,3083,1712650348866,1712650463979,115113,18,1514,1712650348881,1712650463974,115093,16,1569,54,90.6764705882353,137.96501985038557,755,60,84.11111111111111,98.85574093769095,480,54,98.0625,175.18617477795826,755,0,3488.272727272728,4843.719143596732,10257,15,6771.35294117647,4828.105217644606,10259,15,7672.866666666665,4553.107131660857,11072,2,0,0,0,33,3,0,2,1,0,0,0,17,1,0,1,1,0,0,0,16,2,0,1,HTTP.OCSP,Cloud,0,6,ocsp.pki.goog,,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/110.0,application/ocsp-response,Normal,TCP,http,HTTP.OCSP,ocsp.pki.goog,"Click on ""Images"" button",Cloud
897,897,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,46422,8.8.4.4,00:0c:29:6d:3c:ad,00:0c:29,53,17,4,0,0,1712651427048,1712651427064,16,2,301,1712651427048,1712651427048,0,1,95,1712651427064,1712651427064,0,1,206,95,150.5,78.48885271170677,206,95,95.0,0.0,95,206,206.0,0.0,206,16,16.0,0.0,16,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,detectportal.firefox.com,,,,,Normal,UDP,domain,DNS,detectportal.firefox.com,"Click on ""Allow"" Firefox pop-up button",Network
898,898,0,192.168.3.10,00:0c:29:50:75:05,00:0c:29,42874,45.54.49.1,00:0c:29:6d:3c:ad,00:0c:29,443,6,4,0,0,1712651319393,1712651320578,1185,22,7409,1712651319393,1712651320578,1185,11,2150,1712651319424,1712651320577,1153,11,5259,54,336.77272727272737,870.38425733193,4121,60,195.45454545454547,273.2974070994321,880,54,478.0909090909091,1213.3701376369418,4121,0,56.42857142857143,207.35876432612423,959,0,118.5,296.60870220245096,959,0,115.3,311.2102004897797,1000,2,0,0,0,21,9,0,2,1,0,0,0,10,4,0,1,1,0,0,0,11,5,0,1,TLS,Web,0,6,rpt.cedexis.com,579ccef312d18482fc42e2b822ca2430,366ab0bd82a7a533e6d0310669ad5924,,,Normal,TCP,https,TLS,rpt.cedexis.com,"Move to ""Linkedin"" tab",Web
